1;0;1;1000000;0,000001;0,000001
101;1020;1;1000000;0,000011;0,000054
201;4040;1;1000000;0,000035;0,000128
301;9060;1;1000000;0,000064;0,000202
401;16080;1;1000000;0,000117;0,000295
501;25100;1;1000000;0,000260;0,000412
601;36120;1;1000000;0,000238;0,000538
701;49140;1;1000000;0,000289;0,000669
801;64160;1;1000000;0,000486;0,000872
901;81180;1;1000000;0,000620;0,000977
1001;100200;1;1000000;0,000948;0,001129
1101;121220;1;1000000;0,002203;0,001354
1201;144240;1;1000000;0,001927;0,002050
1301;169260;1;1000000;0,002539;0,001915
1401;196280;1;1000000;0,002909;0,002125
1501;225300;1;1000000;0,002968;0,002467
1601;256320;1;1000000;0,004057;0,004232
1701;289340;1;1000000;0,004420;0,004080
1801;324360;1;1000000;0,004833;0,004464
1901;361380;1;1000000;0,005874;0,006867
2001;400400;1;1000000;0,006272;0,006750
2101;441420;1;1000000;0,007685;0,007710
2201;484440;1;1000000;0,008400;0,009126
2301;529460;1;1000000;0,008695;0,008926
2401;576480;1;1000000;0,008504;0,008748
2501;625500;1;1000000;0,011665;0,010846
2601;676520;1;1000000;0,010667;0,011565
2701;729540;1;1000000;0,012034;0,013083
2801;784560;1;1000000;0,012335;0,013850
2901;841580;1;1000000;0,013345;0,015101
3001;900600;1;1000000;0,013765;0,015562
3101;961620;1;1000000;0,014671;0,016286
3201;1024640;1;1000000;0,015027;0,016201
3301;1089660;1;1000000;0,016092;0,017715
3401;1156680;1;1000000;0,016037;0,017393
3501;1225700;1;1000000;0,017409;0,019271
3601;1296720;1;1000000;0,018159;0,020054
3701;1369740;1;1000000;0,020009;0,021336
3801;1444760;1;1000000;0,020696;0,022241
3901;1521780;1;1000000;0,021363;0,022995
4001;1600800;1;1000000;0,023258;0,024625
4101;1681820;1;1000000;0,025464;0,027641
4201;1764840;1;1000000;0,026223;0,028362
4301;1849860;1;1000000;0,026296;0,028709
4401;1936880;1;1000000;0,027911;0,030527
4501;2025900;1;1000000;0,027830;0,030767
4601;2116920;1;1000000;0,028284;0,031445
4701;2209940;1;1000000;0,030016;0,032149
4801;2304960;1;1000000;0,031244;0,035021
4901;2401980;1;1000000;0,031898;0,034815
5001;2501000;1;1000000;0,033831;0,037074
5101;2602020;1;1000000;0,034916;0,037817
5201;2705040;1;1000000;0,035486;0,038582
5301;2810060;1;1000000;0,037688;0,041269
5401;2917080;1;1000000;0,038808;0,043279
5501;3026100;1;1000000;0,039440;0,043950
5601;3137120;1;1000000;0,040918;0,044287
5701;3250140;1;1000000;0,041892;0,046961
5801;3365160;1;1000000;0,043496;0,048896
5901;3482180;1;1000000;0,047157;0,051527
6001;3601200;1;1000000;0,046823;0,051287
6101;3722220;1;1000000;0,046741;0,051543
6201;3845240;1;1000000;0,048893;0,056782
6301;3970260;1;1000000;0,050405;0,058331
6401;4097280;1;1000000;0,051923;0,055997
6501;4226300;1;1000000;0,054050;0,059945
6601;4357320;1;1000000;0,057197;0,060771
6701;4490340;1;1000000;0,055028;0,061103
6801;4625360;1;1000000;0,058375;0,066426
6901;4762380;1;1000000;0,057941;0,064346
7001;4901400;1;1000000;0,058946;0,066165
7101;5042420;1;1000000;0,061806;0,070225
7201;5185440;1;1000000;0,061617;0,071042
7301;5330460;1;1000000;0,065384;0,073266
7401;5477480;1;1000000;0,067144;0,077770
7501;5626500;1;1000000;0,068634;0,076020
7601;5777520;1;1000000;0,070934;0,079018
7701;5930540;1;1000000;0,071636;0,078677
7801;6085560;1;1000000;0,072229;0,082689
7901;6242580;1;1000000;0,074631;0,082797
8001;6401600;1;1000000;0,077438;0,089120
8101;6562620;1;1000000;0,078474;0,086532
8201;6725640;1;1000000;0,077829;0,090149
8301;6890660;1;1000000;0,083770;0,093338
8401;7057680;1;1000000;0,085126;0,095644
8501;7226700;1;1000000;0,088173;0,096941
8601;7397720;1;1000000;0,088225;0,097630
8701;7570740;1;1000000;0,087543;0,098826
8801;7745760;1;1000000;0,093108;0,102195
8901;7922780;1;1000000;0,101526;0,107743
9001;8101800;1;1000000;0,094541;0,105698
9101;8282820;1;1000000;0,102473;0,106783
9201;8465840;1;1000000;0,098919;0,110632
9301;8650860;1;1000000;0,100670;0,113625
9401;8837880;1;1000000;0,103798;0,115154
9501;9026900;1;1000000;0,105432;0,116523
9601;9217920;1;1000000;0,106478;0,118559
9701;9410940;1;1000000;0,108880;0,121358
9801;9605960;1;1000000;0,111673;0,124545
9901;9802980;1;1000000;0,114446;0,125976
10001;10002000;1;1000000;0,113608;0,127577
