1;0;1;1000;0,000014;0,000017
101;10100;1;1000;0,000233;0,000588
201;40200;1;1000;0,000963;0,001488
301;90300;1;1000;0,002537;0,002989
401;160400;1;1000;0,005244;0,006327
501;250500;1;1000;0,011835;0,011824
601;360600;1;1000;0,014359;0,017566
701;490700;1;1000;0,018149;0,021274
801;640800;1;1000;0,023234;0,026838
901;810900;1;1000;0,030871;0,035488
1001;1001000;1;1000;0,037796;0,044506
1101;1211100;1;1000;0,044877;0,051026
1201;1441200;1;1000;0,053631;0,060733
1301;1691300;1;1000;0,062877;0,070604
1401;1961400;1;1000;0,072938;0,080398
1501;2251500;1;1000;0,082197;0,092969
