10001;0;1;1000000;0,000183;0,001774
10001;100000;1;1000000;0,005175;0,008422
10001;200000;1;1000000;0,008117;0,010067
10001;300000;1;1000000;0,010597;0,016012
10001;400000;1;1000000;0,013020;0,020040
10001;500000;1;1000000;0,015460;0,024031
10001;600000;1;1000000;0,015544;0,021841
10001;700000;1;1000000;0,017463;0,025285
10001;800000;1;1000000;0,018573;0,027267
10001;900000;1;1000000;0,020090;0,031214
10001;1000000;1;1000000;0,023555;0,036001
10001;1100000;1;1000000;0,022015;0,032449
10001;1200000;1;1000000;0,023522;0,035770
10001;1300000;1;1000000;0,023710;0,035671
10001;1400000;1;1000000;0,023806;0,036470
10001;1500000;1;1000000;0,026130;0,038434
10001;1600000;1;1000000;0,026236;0,038748
10001;1700000;1;1000000;0,028198;0,041417
10001;1800000;1;1000000;0,029086;0,041531
10001;1900000;1;1000000;0,030106;0,043706
10001;2000000;1;1000000;0,030992;0,044469
10001;2100000;1;1000000;0,032027;0,046349
10001;2200000;1;1000000;0,033656;0,051438
10001;2300000;1;1000000;0,034487;0,048727
10001;2400000;1;1000000;0,035625;0,050057
10001;2500000;1;1000000;0,036662;0,051379
10001;2600000;1;1000000;0,039060;0,054604
10001;2700000;1;1000000;0,039048;0,052901
10001;2800000;1;1000000;0,039542;0,053598
10001;2900000;1;1000000;0,040501;0,055403
10001;3000000;1;1000000;0,041605;0,056555
10001;3100000;1;1000000;0,043063;0,057925
10001;3200000;1;1000000;0,044058;0,058991
10001;3300000;1;1000000;0,046915;0,064476
10001;3400000;1;1000000;0,046216;0,060179
10001;3500000;1;1000000;0,048995;0,070533
10001;3600000;1;1000000;0,048129;0,063433
10001;3700000;1;1000000;0,049305;0,063305
10001;3800000;1;1000000;0,050768;0,065486
10001;3900000;1;1000000;0,051174;0,065957
10001;4000000;1;1000000;0,053658;0,066760
10001;4100000;1;1000000;0,061303;0,074603
10001;4200000;1;1000000;0,055722;0,072466
10001;4300000;1;1000000;0,057355;0,071226
10001;4400000;1;1000000;0,059621;0,073916
10001;4500000;1;1000000;0,059841;0,072932
10001;4600000;1;1000000;0,060421;0,075403
10001;4700000;1;1000000;0,063950;0,077446
10001;4800000;1;1000000;0,062771;0,076468
10001;4900000;1;1000000;0,063520;0,077631
10001;5000000;1;1000000;0,064841;0,076678
10001;5100000;1;1000000;0,065475;0,079024
10001;5200000;1;1000000;0,067538;0,082974
10001;5300000;1;1000000;0,070787;0,087499
10001;5400000;1;1000000;0,078648;0,083063
10001;5500000;1;1000000;0,069860;0,083584
10001;5600000;1;1000000;0,071371;0,083202
10001;5700000;1;1000000;0,072173;0,083983
10001;5800000;1;1000000;0,074454;0,089863
10001;5900000;1;1000000;0,075853;0,087223
10001;6000000;1;1000000;0,076013;0,092886
10001;6100000;1;1000000;0,077491;0,090218
10001;6200000;1;1000000;0,075879;0,089463
10001;6300000;1;1000000;0,077416;0,090476
10001;6400000;1;1000000;0,079519;0,091961
10001;6500000;1;1000000;0,084778;0,093718
10001;6600000;1;1000000;0,082031;0,093858
10001;6700000;1;1000000;0,083167;0,095845
10001;6800000;1;1000000;0,090611;0,097088
10001;6900000;1;1000000;0,084039;0,097281
10001;7000000;1;1000000;0,085906;0,098785
10001;7100000;1;1000000;0,092502;0,099753
10001;7200000;1;1000000;0,087256;0,098863
10001;7300000;1;1000000;0,089193;0,101331
10001;7400000;1;1000000;0,089873;0,104643
10001;7500000;1;1000000;0,089970;0,102294
10001;7600000;1;1000000;0,090617;0,103860
10001;7700000;1;1000000;0,092452;0,106141
10001;7800000;1;1000000;0,097711;0,106429
10001;7900000;1;1000000;0,093071;0,107211
10001;8000000;1;1000000;0,100611;0,110096
10001;8100000;1;1000000;0,094983;0,109547
10001;8200000;1;1000000;0,102257;0,113807
10001;8300000;1;1000000;0,097386;0,112458
10001;8400000;1;1000000;0,098158;0,111505
10001;8500000;1;1000000;0,101052;0,113871
10001;8600000;1;1000000;0,101604;0,115167
10001;8700000;1;1000000;0,106149;0,116170
10001;8800000;1;1000000;0,102414;0,115745
10001;8900000;1;1000000;0,103020;0,117398
10001;9000000;1;1000000;0,104900;0,122177
10001;9100000;1;1000000;0,107638;0,122789
10001;9200000;1;1000000;0,106329;0,122439
10001;9300000;1;1000000;0,113516;0,120134
10001;9400000;1;1000000;0,108208;0,121603
10001;9500000;1;1000000;0,109424;0,123632
10001;9600000;1;1000000;0,110937;0,126233
10001;9700000;1;1000000;0,115234;0,125615
10001;9800000;1;1000000;0,111034;0,126823
10001;9900000;1;1000000;0,112864;0,127523
10001;10000000;1;1000000;0,113046;0,129616
